txn_id,txn_date,txn_month,txn_quarter,txn_year,day_of_week,product_name,category,qty_purchased,unit_price_ngn,total_ngn,store_city,payment_method,customer_age_group,customer_gender,uci_invoice_no,uci_stock_code,data_source
TXN0000936,2024-03-17,3,1,2024,Sunday,Indomie Noodles 70g,Snacks & Confectionery,2,8457,16914,Kano,Bank Transfer,26-35,M,546912,85132C,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000937,2024-08-05,8,3,2024,Monday,Hollandia Yoghurt 1L,Beverages,12,357,4284,Ilorin,Bank Transfer,26-35,M,562542,22714,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000938,2023-10-03,10,4,2023,Tuesday,Geisha Sardines 125g,Canned & Packaged Foods,4,2091,8364,Port Harcourt,Cash,26-35,F,569372,84247E,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000939,2022-07-20,7,3,2022,Wednesday,Geisha Sardines 125g,Canned & Packaged Foods,2,1385,2770,Warri,Cash,36-45,F,560772,21206,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000940,2023-08-03,8,3,2023,Thursday,Pampers Small 36pk,Baby & Infant,1,6757,6757,Uyo,Bank Transfer,18-25,M,562201,21524,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000941,2022-01-25,1,1,2022,Tuesday,Onions 1kg,Fresh & Perishable,3,1785,5355,Ilorin,Bank Transfer,46-60,F,542107,21314,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000942,2024-10-30,10,4,2024,Wednesday,Gino Tomatoes 400g,Canned & Packaged Foods,10,1402,14020,Enugu,Bank Transfer,26-35,F,573399,22383,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000943,2023-12-05,12,4,2023,Tuesday,Pampers Small 36pk,Baby & Infant,12,552,6624,Onitsha,POS,60+,M,537214,20975,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000944,2023-12-01,12,4,2023,Friday,Dangote Noodles 70g,Pasta & Noodles,1,722,722,Kaduna,Cash,36-45,F,536569,22572,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000945,2023-10-21,10,4,2023,Saturday,Omo Detergent 1kg,Personal Care,12,1062,12744,Aba,Bank Transfer,36-45,M,572227,23349,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000946,2022-06-08,6,2,2022,Wednesday,Golden Penny Spaghetti 500g,Pasta & Noodles,6,722,4332,Aba,Cash,26-35,M,556107,21675,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000947,2024-03-18,3,1,2024,Monday,Golden Penny Spaghetti 500g,Pasta & Noodles,1,3510,3510,Ibadan,Cash,26-35,M,546977,20713,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000948,2023-11-28,11,4,2023,Tuesday,Indomie Noodles 70g,Snacks & Confectionery,2,5312,10624,Onitsha,POS,60+,M,579167,21755,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000949,2023-11-06,11,4,2023,Monday,Geisha Sardines 125g,Canned & Packaged Foods,3,1062,3186,Jos,Cash,46-60,M,574670,23351,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000950,2024-12-09,12,4,2024,Monday,Vegetable Oil 5L,Cooking Oils & Fats,3,7046,21138,Aba,Bank Transfer,26-35,F,581497,84997c,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000951,2024-09-06,9,3,2024,Friday,Indomie Noodles 70g,Snacks & Confectionery,8,1436,11488,Owerri,Bank Transfer,18-25,M,565725,84879,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000952,2022-11-17,11,4,2022,Thursday,Maggi Cubes 40pk,Condiments & Seasonings,12,1657,19884,Onitsha,Bank Transfer,26-35,M,577121,22992,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000953,2022-07-18,7,3,2022,Monday,Golden Penny Spaghetti 500g,Pasta & Noodles,12,1062,12744,Uyo,Bank Transfer,26-35,M,560357,22988,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000954,2023-09-30,9,3,2023,Saturday,Indomie Noodles 70g,Snacks & Confectionery,6,1232,7392,Uyo,Cash,36-45,F,569105,23147,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000955,2024-06-01,6,2,2024,Saturday,Garri Yellow 10kg,Grains & Cereals,6,2167,13002,Ilorin,POS,60+,F,555158,22467,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000956,2022-10-18,10,4,2022,Tuesday,Tomato Paste 400g,Condiments & Seasonings,4,1402,5608,Aba,Bank Transfer,26-35,F,571601,22556,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000957,2022-12-08,12,4,2022,Thursday,Indomie Noodles 70g,Snacks & Confectionery,1,3187,3187,Owerri,Bank Transfer,36-45,M,537772,85183B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000958,2024-06-16,6,2,2024,Sunday,Chin-Chin 500g,Snacks & Confectionery,1,4216,4216,Warri,Bank Transfer,26-35,M,557112,84637,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000959,2023-05-09,5,2,2023,Tuesday,Plantain Bunch,Fresh & Perishable,4,1062,4248,Onitsha,Bank Transfer,18-25,M,552365,21714,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000960,2023-11-09,11,4,2023,Thursday,Pampers Small 36pk,Baby & Infant,12,1402,16824,Kano,Cash,18-25,M,575334,23188,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000961,2024-03-07,3,1,2024,Thursday,Dangote Noodles 70g,Pasta & Noodles,5,3510,17550,Warri,Bank Transfer,60+,M,545716,21931,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000962,2022-12-01,12,4,2022,Thursday,Milo 400g,Beverages,3,9171,27513,Aba,Bank Transfer,36-45,M,580115,23117,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000963,2024-11-11,11,4,2024,Monday,Wheat Flour 5kg,Grains & Cereals,2,705,1410,Jos,Cash,18-25,F,575930,23379,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000964,2024-11-06,11,4,2024,Wednesday,Peak Milk Tin 400g,Beverages,2,4207,8414,Enugu,Cash,60+,F,574738,22111,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000965,2023-10-25,10,4,2023,Wednesday,Dangote Noodles 70g,Pasta & Noodles,12,2091,25092,Benin City,Cash,46-60,F,572704,22356,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000966,2022-05-13,5,2,2022,Friday,Huggies Medium 32pk,Baby & Infant,1,3187,3187,Jos,Bank Transfer,60+,F,553054,21467,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000967,2024-12-05,12,4,2024,Thursday,Omo Detergent 1kg,Personal Care,1,1785,1785,Jos,POS,60+,F,537140,22632,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000968,2023-04-17,4,2,2023,Monday,Milo 400g,Beverages,8,3187,25496,Kano,Cash,26-35,M,550336,22801,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000969,2023-10-18,10,4,2023,Wednesday,Tomato Paste 400g,Condiments & Seasonings,6,2456,14736,Onitsha,Bank Transfer,26-35,F,571667,22734,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000970,2022-07-14,7,3,2022,Thursday,Gala Sausage Roll,Snacks & Confectionery,1,3187,3187,Ilorin,POS,60+,M,560018,23082,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000971,2022-06-05,6,2,2022,Sunday,Dangote Noodles 70g,Pasta & Noodles,4,4207,16828,Enugu,Cash,26-35,M,555570,47566,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000972,2023-12-09,12,4,2023,Saturday,Onions 1kg,Fresh & Perishable,1,1785,1785,Benin City,Cash,26-35,F,537900,22514,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000973,2023-11-30,11,4,2023,Thursday,Gino Tomatoes 400g,Canned & Packaged Foods,4,2507,10028,Owerri,Bank Transfer,26-35,F,579885,22798,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000974,2024-09-25,9,3,2024,Wednesday,Dettol Antiseptic 500ml,Personal Care,12,357,4284,Ibadan,POS,26-35,M,568207,22153,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000975,2024-06-27,6,2,2024,Thursday,NAN Optipro 400g,Baby & Infant,1,4216,4216,Jos,Bank Transfer,26-35,M,558240,21559,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000976,2024-05-26,5,2,2024,Sunday,Dettol Antiseptic 500ml,Personal Care,5,1402,7010,Enugu,Bank Transfer,26-35,F,554839,22558,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000977,2024-07-05,7,3,2024,Friday,Omo Detergent 1kg,Personal Care,1,705,705,Kaduna,POS,26-35,M,559051,21224,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000978,2023-11-23,11,4,2023,Thursday,Geisha Sardines 125g,Canned & Packaged Foods,12,357,4284,Jos,POS,26-35,M,578283,23691,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000979,2024-01-05,1,1,2024,Friday,Pringles Original 150g,Snacks & Confectionery,1,4207,4207,Kaduna,Cash,60+,F,540247,22500,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000980,2022-07-13,7,3,2022,Wednesday,Palm Oil 4L,Condiments & Seasonings,3,1785,5355,Kaduna,POS,18-25,M,559921,20751,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000981,2023-11-10,11,4,2023,Friday,Hollandia Yoghurt 1L,Beverages,2,1785,3570,Uyo,Bank Transfer,26-35,M,575694,72351A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000982,2023-01-04,1,1,2023,Wednesday,Egusi Ground 500g,Condiments & Seasonings,1,50000,50000,Port Harcourt,Cash,18-25,F,540026,DOT,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000983,2024-07-01,7,3,2024,Monday,Maggi Cubes 40pk,Condiments & Seasonings,12,331,3972,Kaduna,Bank Transfer,36-45,F,558684,51014L,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000984,2024-07-25,7,3,2024,Thursday,Eggs Crate 30,Fresh & Perishable,2,7046,14092,Onitsha,Cash,60+,M,561217,21218,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000985,2023-11-02,11,4,2023,Thursday,Palm Oil 2L,Cooking Oils & Fats,1,2796,2796,Lagos,Cash,60+,F,574076,23497,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000986,2022-08-16,8,3,2022,Tuesday,Eggs Crate 30,Fresh & Perishable,1,6757,6757,Lagos,Bank Transfer,36-45,F,563444,48111,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000987,2024-12-06,12,4,2024,Friday,Geisha Sardines 125g,Canned & Packaged Foods,12,7225,86700,Kano,POS,18-25,F,580985,21623,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000988,2024-03-25,3,1,2024,Monday,Cornedbeef 340g,Canned & Packaged Foods,4,1062,4248,Lagos,Cash,18-25,F,547730,21870,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000989,2023-12-09,12,4,2023,Saturday,Cerelac Wheat 400g,Baby & Infant,4,4216,16864,Warri,Bank Transfer,26-35,F,581497,82583,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000990,2024-11-16,11,4,2024,Saturday,Gala Sausage Roll,Snacks & Confectionery,12,1062,12744,Lagos,POS,46-60,M,576787,20676,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000991,2024-05-09,5,2,2024,Thursday,Tomato Paste 400g,Condiments & Seasonings,12,552,6624,Ibadan,POS,60+,F,552457,84950,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000992,2023-02-27,2,1,2023,Monday,Omo Detergent 1kg,Personal Care,1,807,807,Owerri,Cash,26-35,F,545045,72122,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000993,2023-07-03,7,3,2023,Monday,Gala Sausage Roll,Snacks & Confectionery,2,6757,13514,Uyo,Bank Transfer,36-45,M,558749,48129,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000994,2022-05-13,5,2,2022,Friday,Gino Tomatoes 400g,Canned & Packaged Foods,3,2507,7521,Kaduna,Bank Transfer,18-25,F,553058,21733,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000995,2024-03-30,3,1,2024,Saturday,Egusi Ground 500g,Condiments & Seasonings,12,1402,16824,Ibadan,Cash,18-25,F,548242,22383,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000996,2024-07-25,7,3,2024,Thursday,Gino Tomatoes 400g,Canned & Packaged Foods,1,1385,1385,Owerri,Bank Transfer,26-35,F,561090,21989,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000997,2024-06-14,6,2,2024,Friday,Pampers Small 36pk,Baby & Infant,1,1657,1657,Aba,Cash,60+,F,556740,22629,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000998,2024-07-28,7,3,2024,Sunday,Bleach 1L,Household Essentials,12,2337,28044,Aba,Bank Transfer,60+,M,561633,23175,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0000999,2022-07-13,7,3,2022,Wednesday,Vegetable Oil 5L,Cooking Oils & Fats,1,3510,3510,Ibadan,Cash,26-35,M,559923,21534,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001000,2023-10-13,10,4,2023,Friday,Geisha Sardines 125g,Canned & Packaged Foods,1,1768,1768,Kaduna,Cash,36-45,F,571041,20711,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001001,2024-12-05,12,4,2024,Thursday,Rice 50kg,Grains & Cereals,1,4216,4216,Owerri,Cash,26-35,F,580727,84661A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001002,2023-08-15,8,3,2023,Tuesday,Tomato Paste 400g,Condiments & Seasonings,12,357,4284,Warri,POS,60+,F,563237,10133,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001003,2024-01-06,1,1,2024,Saturday,Egusi Ground 500g,Condiments & Seasonings,2,3187,6374,Uyo,Cash,26-35,F,540353,22726,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001004,2022-11-23,11,4,2022,Wednesday,Omo Detergent 1kg,Personal Care,12,357,4284,Uyo,Bank Transfer,26-35,M,578248,23691,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001005,2023-08-10,8,3,2023,Thursday,Gala Sausage Roll,Snacks & Confectionery,10,1768,17680,Ilorin,Cash,26-35,M,562888,23199,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001006,2022-11-29,11,4,2022,Tuesday,Gino Tomatoes 400g,Canned & Packaged Foods,4,1402,5608,Port Harcourt,Cash,60+,M,579427,21189,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001007,2022-09-25,9,3,2022,Sunday,Omo Detergent 1kg,Personal Care,6,6375,38250,Jos,Cash,18-25,M,568196,23412,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001008,2024-01-23,1,1,2024,Tuesday,Palm Oil 2L,Cooking Oils & Fats,6,2507,15042,Lagos,Bank Transfer,18-25,F,541838,82494L,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001009,2024-05-10,5,2,2024,Friday,Dettol Antiseptic 500ml,Personal Care,8,1436,11488,Benin City,Bank Transfer,36-45,F,552696,21136,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001010,2022-12-17,12,4,2022,Saturday,Palm Oil 2L,Cooking Oils & Fats,1,4301,4301,Jos,Bank Transfer,26-35,F,539437,84931A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001011,2024-01-07,1,1,2024,Sunday,Geisha Sardines 125g,Canned & Packaged Foods,12,357,4284,Kano,Cash,36-45,F,540458,21918,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001012,2024-11-20,11,4,2024,Wednesday,Vegetable Oil 5L,Cooking Oils & Fats,2,1768,3536,Lagos,Bank Transfer,26-35,F,577506,23422,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001013,2023-12-09,12,4,2023,Saturday,Chin-Chin 500g,Snacks & Confectionery,12,884,10608,Abuja,POS,36-45,F,581571,23168,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001014,2024-04-14,4,2,2024,Sunday,Onions 1kg,Fresh & Perishable,5,2507,12535,Lagos,Cash,46-60,M,550178,21936,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001015,2024-01-04,1,1,2024,Thursday,Pampers Small 36pk,Baby & Infant,1,1411,1411,Abuja,Cash,26-35,F,540026,47594A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001016,2022-03-01,3,1,2022,Tuesday,Gino Tomatoes 400g,Canned & Packaged Foods,2,9171,18342,Enugu,Cash,26-35,F,545317,21216,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001017,2024-09-25,9,3,2024,Wednesday,Vegetable Oil 5L,Cooking Oils & Fats,1,2167,2167,Benin City,Cash,26-35,F,568185,21561,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001018,2022-07-28,7,3,2022,Thursday,Huggies Medium 32pk,Baby & Infant,12,552,6624,Kaduna,POS,60+,F,561534,22436,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001019,2023-10-03,10,4,2023,Tuesday,Dettol Antiseptic 500ml,Personal Care,1,1385,1385,Ibadan,Bank Transfer,26-35,F,569372,22593,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001020,2024-12-01,12,4,2024,Sunday,Peak Milk Tin 400g,Beverages,1,2091,2091,Warri,Cash,60+,M,580115,22733,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001021,2022-11-17,11,4,2022,Thursday,Custard Powder 400g,Canned & Packaged Foods,2,4207,8414,Enugu,Bank Transfer,60+,F,577057,22112,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001022,2022-03-23,3,1,2022,Wednesday,Gala Sausage Roll,Snacks & Confectionery,1,2091,2091,Jos,POS,26-35,F,547547,21154,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001023,2022-09-23,9,3,2022,Friday,Rice 50kg,Grains & Cereals,1,1062,1062,Kaduna,Bank Transfer,26-35,F,568049,22241,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001024,2024-08-28,8,3,2024,Wednesday,Wheat Flour 5kg,Grains & Cereals,2,807,1614,Benin City,Bank Transfer,26-35,F,564745,21034,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001025,2024-11-28,11,4,2024,Thursday,Beans Brown 5kg,Grains & Cereals,12,1385,16620,Lagos,Bank Transfer,18-25,M,579196,22573,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001026,2022-05-20,5,2,2022,Friday,Palm Oil 4L,Condiments & Seasonings,3,4207,12621,Owerri,Cash,26-35,M,553922,23298,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001027,2024-05-10,5,2,2024,Friday,Tissue Paper 12 rolls,Household Essentials,4,5057,20228,Benin City,Cash,26-35,F,552542,84665,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001028,2024-12-05,12,4,2024,Thursday,Beans Brown 5kg,Grains & Cereals,3,4207,12621,Uyo,Cash,26-35,M,537049,21485,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001029,2022-12-01,12,4,2022,Thursday,NAN Optipro 400g,Baby & Infant,2,1411,2822,Benin City,POS,36-45,M,536592,85227,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001030,2022-05-19,5,2,2022,Thursday,Wheat Flour 5kg,Grains & Cereals,1,10625,10625,Jos,Cash,26-35,F,553747,23104,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001031,2023-01-09,1,1,2023,Monday,Golden Penny Spaghetti 500g,Pasta & Noodles,1,1402,1402,Jos,POS,26-35,M,540526,22341,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001032,2024-03-09,3,1,2024,Saturday,Pampers Small 36pk,Baby & Infant,1,3187,3187,Ibadan,Bank Transfer,46-60,M,546104,82011B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001033,2024-01-25,1,1,2024,Thursday,Indomie Noodles 70g,Snacks & Confectionery,1,3510,3510,Jos,Cash,26-35,F,542109,22080,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001034,2022-12-04,12,4,2022,Sunday,Cerelac Wheat 400g,Baby & Infant,1,2507,2507,Abuja,Cash,26-35,M,580529,22942,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001035,2023-08-10,8,3,2023,Thursday,Onions 1kg,Fresh & Perishable,3,2091,6273,Warri,Cash,46-60,F,562933,21933,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001036,2023-06-05,6,2,2023,Monday,Cerelac Wheat 400g,Baby & Infant,1,7225,7225,Uyo,Bank Transfer,60+,F,555562,22191,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001037,2023-12-04,12,4,2023,Monday,Dangote Noodles 70g,Pasta & Noodles,2,8457,16914,Kaduna,Cash,26-35,M,580509,21623,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001038,2024-08-15,8,3,2024,Thursday,Peak Milk Tin 400g,Beverages,2,5907,11814,Port Harcourt,POS,26-35,M,563253,21129,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001039,2022-03-20,3,1,2022,Sunday,Pringles Original 150g,Snacks & Confectionery,2,3612,7224,Kaduna,Cash,18-25,M,547063,22357,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001040,2024-05-08,5,2,2024,Wednesday,Vegetable Oil 5L,Cooking Oils & Fats,1,14407,14407,Lagos,Cash,60+,F,552304,22846,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001041,2022-01-26,1,1,2022,Wednesday,Dangote Noodles 70g,Pasta & Noodles,12,722,8664,Abuja,Cash,36-45,M,542216,22753,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001042,2024-08-10,8,3,2024,Saturday,Tomato Paste 400g,Condiments & Seasonings,12,1062,12744,Uyo,Bank Transfer,26-35,M,562894,20979,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001043,2024-04-06,4,2,2024,Saturday,Cornedbeef 340g,Canned & Packaged Foods,6,2507,15042,Ibadan,Bank Transfer,46-60,M,549053,22666,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001044,2024-11-02,11,4,2024,Saturday,Peak Milk Tin 400g,Beverages,3,2116,6348,Owerri,Cash,18-25,M,574015,23318,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001045,2023-08-02,8,3,2023,Wednesday,Omo Detergent 1kg,Personal Care,1,4207,4207,Owerri,Bank Transfer,26-35,F,562106,22139,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001046,2024-07-05,7,3,2024,Friday,Custard Powder 400g,Canned & Packaged Foods,10,1402,14020,Aba,Cash,46-60,F,558919,23207,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001047,2024-05-12,5,2,2024,Sunday,Chin-Chin 500g,Snacks & Confectionery,12,1402,16824,Onitsha,Bank Transfer,46-60,F,552905,22296,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001048,2024-10-26,10,4,2024,Saturday,Huggies Medium 32pk,Baby & Infant,12,671,8052,Warri,POS,36-45,F,572876,22115,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001049,2023-07-14,7,3,2023,Friday,Omo Detergent 1kg,Personal Care,6,2507,15042,Enugu,Cash,60+,M,560036,22697,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001050,2023-11-21,11,4,2023,Tuesday,Tissue Paper 12 rolls,Household Essentials,1,1785,1785,Benin City,Bank Transfer,26-35,M,577795,22866,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0001051,2022-02-04,2,1,2022,Friday,Fresh Tomatoes 1kg,Fresh & Perishable,12,722,8664,Lagos,Bank Transfer,60+,M,543242,22908,UCI Online Retail Dataset (Nigerian market adaptation)
